UserID,Venue category name,Latitude,Longitude,Time,Timegap,Trajectory
435,Train Station,40.75280621,-73.97717535,11/27/2012 19:15:39,0 days 02:08:04.000000000,17390
435,Train Station,40.75261943,-73.97716899999999,11/27/2012 19:16:13,0 days 00:00:34.000000000,17390
435,Train Station,40.75280621,-73.97717535,1/17/2013 19:24:23,0 days 04:19:02.000000000,17393
435,Train Station,40.75261943,-73.97716899999999,1/17/2013 19:25:16,0 days 00:00:53.000000000,17393
435,Bar,40.74267469,-73.99221691,2/7/2013 18:00:01,0 days 10:04:59.000000000,17399
435,Train Station,40.75280621,-73.97717535,2/7/2013 19:02:31,0 days 01:02:30.000000000,17399
435,French Restaurant,40.75394195,-73.97673282,2/7/2013 19:21:32,0 days 00:19:01.000000000,17399
436,Deli / Bodega,40.74298162,-73.99314087,4/16/2012 7:38:22,0 days 22:25:36.000000000,17408
436,Coffee Shop,40.74433544,-73.99541344,4/16/2012 7:47:56,0 days 00:09:34.000000000,17408
436,Tanning Salon,40.74434648,-73.99543065,4/16/2012 7:51:03,0 days 00:03:07.000000000,17408
436,Tanning Salon,40.74434648,-73.99543065,5/16/2012 9:17:38,2 days 18:12:25.000000000,17413
436,Coffee Shop,40.74433544,-73.99541344,5/16/2012 9:17:56,0 days 00:00:18.000000000,17413
436,Bar,40.7193032,-73.84248929,5/19/2012 16:55:35,1 days 08:40:19.000000000,17415
436,Bar,40.719305,-73.842237,5/19/2012 17:01:38,0 days 00:06:03.000000000,17415
437,Cosmetics Shop,40.76130144,-73.96903622,11/6/2012 18:45:09,1 days 00:29:01.000000000,17423
437,Steakhouse,40.79346365,-73.94057163,11/6/2012 19:59:47,0 days 01:14:38.000000000,17423
437,Burger Joint,40.77106844,-73.95964606,12/28/2012 13:15:16,0 days 21:20:09.000000000,17429
437,Bar,40.77725923,-73.95521879,12/28/2012 14:49:01,0 days 01:33:45.000000000,17429
438,Deli / Bodega,40.75271884,-73.98321569,5/3/2012 13:28:48,0 days 04:52:07.000000000,17443
438,Soup Place,40.751789,-73.980408,5/3/2012 13:29:18,0 days 00:00:30.000000000,17443
438,Office,40.751411600000004,-73.97994108,5/3/2012 13:29:44,0 days 00:00:26.000000000,17443
438,Office,40.75136273,-73.97971151,5/3/2012 13:29:58,0 days 00:00:14.000000000,17443
438,Office,40.75141433,-73.98008456,5/21/2012 18:45:55,0 days 10:07:28.000000000,17452
438,Caf,40.75107822,-73.97971725,5/21/2012 18:46:04,0 days 00:00:09.000000000,17452
438,Office,40.751411600000004,-73.97994108,5/21/2012 18:46:13,0 days 00:00:09.000000000,17452
438,Train Station,40.75280621,-73.97717535,5/21/2012 18:50:25,0 days 00:04:12.000000000,17452
438,Coffee Shop,40.80780017,-73.94511223,5/22/2012 9:06:52,0 days 14:16:27.000000000,17453
438,Office,40.751411600000004,-73.97994108,5/22/2012 9:07:13,0 days 00:00:21.000000000,17453
438,Office,40.75137104,-73.97972872,5/22/2012 9:07:27,0 days 00:00:14.000000000,17453
438,Airport,40.773839,-73.87122,6/4/2012 17:15:24,0 days 08:40:17.000000000,17458
438,Bus Station,40.76862999,-73.88629422,6/4/2012 17:16:51,0 days 00:01:27.000000000,17458
438,Coffee Shop,40.80780017,-73.94511223,6/6/2012 8:36:28,0 days 22:55:12.000000000,17460
438,Office,40.75137104,-73.97972872,6/6/2012 10:26:43,0 days 01:50:15.000000000,17460
438,Office,40.751411600000004,-73.97994108,6/6/2012 10:26:57,0 days 00:00:14.000000000,17460
438,Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,6/6/2012 13:04:43,0 days 02:37:46.000000000,17460
438,Caf,40.75107822,-73.97971725,6/6/2012 15:42:57,0 days 02:38:14.000000000,17460
438,Laundry Service,40.80380915,-73.94804549,6/6/2012 17:55:19,0 days 02:12:22.000000000,17460
438,Taco Place,40.72144922,-73.99761379,6/9/2012 19:33:16,1 days 00:43:54.000000000,17462
438,Food & Drink Shop,40.78055768,-73.98171902,6/9/2012 20:28:55,0 days 00:55:39.000000000,17462
438,Coffee Shop,40.80780017,-73.94511223,6/11/2012 8:36:48,0 days 10:36:59.000000000,17463
438,Office,40.75137104,-73.97972872,6/11/2012 9:50:13,0 days 01:13:25.000000000,17463
438,Taco Place,40.72144922,-73.99761379,7/4/2012 16:37:26,1 days 00:17:29.000000000,17473
438,Train Station,40.75280621,-73.97717535,7/4/2012 17:24:43,0 days 00:47:17.000000000,17473
438,Bar,40.75353218,-73.98182354,7/4/2012 17:38:40,0 days 00:13:57.000000000,17473
438,Office,40.75137104,-73.97972872,9/5/2012 11:49:03,0 days 03:15:20.000000000,17494
438,Burger Joint,40.76030521,-73.99120687,9/5/2012 13:48:54,0 days 01:59:51.000000000,17494
438,Caf,40.75136798,-73.97961968,9/14/2012 11:26:38,0 days 21:54:51.000000000,17495
438,Office,40.75201843,-73.97992386,9/14/2012 11:26:44,0 days 00:00:06.000000000,17495
438,Office,40.75137104,-73.97972872,9/14/2012 11:26:50,0 days 00:00:06.000000000,17495
438,Coffee Shop,40.80780017,-73.94511223,10/3/2012 13:02:54,18 days 22:22:37.000000000,17496
438,Office,40.75201843,-73.97992386,10/3/2012 13:03:08,0 days 00:00:14.000000000,17496
438,Office,40.75137104,-73.97972872,10/3/2012 13:03:15,0 days 00:00:07.000000000,17496
438,American Restaurant,40.751404,-73.98034856,10/3/2012 13:49:45,0 days 00:46:30.000000000,17496
438,Office,40.746344,-73.98363,10/12/2012 15:27:29,0 days 07:10:25.000000000,17498
438,Train Station,40.75280621,-73.97717535,10/12/2012 15:39:39,0 days 00:12:10.000000000,17498
438,Park,40.75372797,-73.98368836,10/12/2012 18:11:07,0 days 02:31:28.000000000,17498
438,Clothing Store,40.754376,-73.978525,10/31/2012 12:11:33,0 days 05:06:57.000000000,17502
438,American Restaurant,40.751404,-73.98034856,10/31/2012 12:25:15,0 days 00:13:42.000000000,17502
438,Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,11/5/2012 15:09:56,3 days 04:53:58.000000000,17504
438,Bakery,40.75288139,-73.97764206,11/5/2012 18:05:35,0 days 02:55:39.000000000,17504
438,Coffee Shop,40.80780017,-73.94511223,11/6/2012 8:18:51,0 days 14:13:16.000000000,17505
438,Office,40.75160098,-73.97995829,11/6/2012 10:34:54,0 days 02:16:03.000000000,17505
438,Office,40.75137104,-73.97972872,11/6/2012 10:35:14,0 days 00:00:20.000000000,17505
439,Deli / Bodega,40.78969237,-73.846969,4/7/2012 8:47:28,0 days 21:28:52.000000000,17511
439,Park,40.78888603,-73.84657272,4/7/2012 9:58:18,0 days 01:10:50.000000000,17511
439,Drugstore / Pharmacy,40.78526854,-73.84581462,4/7/2012 10:04:08,0 days 00:05:50.000000000,17511
439,Bank,40.78413087,-73.84579739,4/7/2012 10:09:35,0 days 00:05:27.000000000,17511
439,Food & Drink Shop,40.78372132,-73.84578016,4/7/2012 10:28:48,0 days 00:19:13.000000000,17511
439,Home (private),40.79012656,-73.8477874,4/7/2012 10:55:34,0 days 00:26:46.000000000,17511
439,Moving Target,40.78825,-73.83095,4/7/2012 12:00:47,0 days 01:05:13.000000000,17511
439,Other Great Outdoors,40.7439438,-73.84954766,4/7/2012 12:22:45,0 days 00:21:58.000000000,17511
439,Fast Food Restaurant,40.78187376,-73.82992744,4/7/2012 12:56:10,0 days 00:33:25.000000000,17511
439,Department Store,40.78292986,-73.83085012,4/7/2012 13:32:37,0 days 00:36:27.000000000,17511
439,Department Store,40.7829786,-73.83175135,4/7/2012 14:15:40,0 days 00:43:03.000000000,17511
439,Moving Target,40.78825,-73.83095,4/7/2012 14:17:31,0 days 00:01:51.000000000,17511
439,Home (private),40.79012656,-73.8477874,4/7/2012 14:33:19,0 days 00:15:48.000000000,17511
439,Home (private),40.79012656,-73.8477874,4/7/2012 15:11:13,0 days 00:37:54.000000000,17511
439,Bridge,40.75701,-73.83868217,4/11/2012 15:43:46,0 days 03:59:02.000000000,17517
439,Mall,40.75775097,-73.83428195,4/11/2012 15:53:58,0 days 00:10:12.000000000,17517
439,Department Store,40.75776826,-73.83477015,4/11/2012 15:56:37,0 days 00:02:39.000000000,17517
439,Bus Station,40.75909046,-73.83005619,4/11/2012 16:32:56,0 days 00:36:19.000000000,17517
439,Bus Station,40.76464888,-73.83078575,4/11/2012 16:37:51,0 days 00:04:55.000000000,17517
439,American Restaurant,40.73958357,-73.78559589,4/19/2012 14:12:43,0 days 13:33:49.000000000,17527
439,Bus Station,40.73879294,-73.81553419,4/19/2012 14:59:36,0 days 00:46:53.000000000,17527
439,Other Great Outdoors,40.75958474,-73.82997426,4/19/2012 15:23:58,0 days 00:24:22.000000000,17527
439,Bus Station,40.75261674,-73.82696427,4/19/2012 15:25:39,0 days 00:01:41.000000000,17527
439,Deli / Bodega,40.78969237,-73.846969,4/28/2012 9:19:14,0 days 08:46:10.000000000,17538
439,Moving Target,40.78982,-73.84711999999999,4/28/2012 10:16:17,0 days 00:57:03.000000000,17538
439,Food & Drink Shop,40.78285959,-73.83525835,4/28/2012 11:12:32,0 days 00:56:15.000000000,17538
439,Post Office,40.78423703,-73.84710109,4/28/2012 11:47:46,0 days 00:35:14.000000000,17538
439,Home (private),40.79012656,-73.8477874,4/28/2012 13:36:51,0 days 01:49:05.000000000,17538
439,Home (private),40.79012656,-73.8477874,4/28/2012 14:45:23,0 days 01:08:32.000000000,17538
439,Home (private),40.79012656,-73.8477874,5/5/2012 20:27:13,0 days 19:56:41.000000000,17546
439,Mexican Restaurant,40.75922049,-73.98880005,5/5/2012 20:36:15,0 days 00:09:02.000000000,17546
439,Bus Station,40.78962851,-73.84895612,5/8/2012 10:50:14,0 days 22:27:59.000000000,17548
439,Movie Theater,40.7715858,-73.8364432,5/8/2012 11:15:04,0 days 00:24:50.000000000,17548
439,Toy / Game Store,40.77166717,-73.83479887,5/8/2012 14:13:33,0 days 02:58:29.000000000,17548
439,Miscellaneous Shop,40.77134395,-73.83512625,5/8/2012 14:40:42,0 days 00:27:09.000000000,17548
439,Bus Station,40.76464888,-73.83078575,5/8/2012 14:44:22,0 days 00:03:40.000000000,17548
439,Deli / Bodega,40.79014134,-73.84565956,5/8/2012 17:00:21,0 days 02:15:59.000000000,17548
439,Home (private),40.79012656,-73.8477874,5/8/2012 17:00:39,0 days 00:00:18.000000000,17548
439,Home (private),40.79012656,-73.8477874,5/8/2012 17:00:56,0 days 00:00:17.000000000,17548
439,Home (private),40.79012656,-73.8477874,5/14/2012 14:53:02,0 days 13:38:58.000000000,17555
439,Home (private),40.79012656,-73.8477874,5/14/2012 14:53:51,0 days 00:00:49.000000000,17555
439,Dessert Shop,40.79397726,-73.81801844,5/18/2012 10:30:12,0 days 20:10:48.000000000,17560
439,Drugstore / Pharmacy,40.78401473,-73.84640617,5/18/2012 10:52:21,0 days 00:22:09.000000000,17560
439,Church,40.78593559,-73.84662151,5/18/2012 11:01:06,0 days 00:08:45.000000000,17560
439,Bank,40.78413087,-73.84579739,5/18/2012 11:01:43,0 days 00:00:37.000000000,17560
439,Park,40.78877966,-73.84654401,5/18/2012 11:48:57,0 days 00:47:14.000000000,17560
439,Home (private),40.79012656,-73.8477874,5/18/2012 11:49:32,0 days 00:00:35.000000000,17560
439,Home (private),40.79012656,-73.8477874,5/21/2012 10:14:42,1 days 17:26:26.000000000,17563
439,Department Store,40.78292986,-73.83085012,5/21/2012 10:24:34,0 days 00:09:52.000000000,17563
439,Department Store,40.7829786,-73.83175135,5/21/2012 11:30:12,0 days 01:05:38.000000000,17563
439,Department Store,40.78322232,-73.8334465,5/21/2012 11:32:34,0 days 00:02:22.000000000,17563
439,Home (private),40.79012656,-73.8477874,5/21/2012 12:55:14,0 days 01:22:40.000000000,17563
439,Home (private),40.79012656,-73.8477874,5/25/2012 21:38:14,0 days 06:51:08.000000000,17565
439,Home (private),40.79012656,-73.8477874,5/25/2012 23:59:37,0 days 02:21:23.000000000,17565
439,Home (private),40.79012656,-73.8477874,5/25/2012 23:59:57,0 days 00:00:20.000000000,17565
439,Home (private),40.79012656,-73.8477874,6/7/2012 1:07:15,0 days 07:56:26.000000000,17575
439,Home (private),40.79012656,-73.8477874,6/7/2012 1:07:34,0 days 00:00:19.000000000,17575
439,Deli / Bodega,40.78969237,-73.846969,6/10/2012 8:31:40,0 days 08:58:03.000000000,17580
439,Park,40.78877966,-73.84654401,6/10/2012 9:02:16,0 days 00:30:36.000000000,17580
439,Drugstore / Pharmacy,40.78526854,-73.84581462,6/10/2012 9:13:14,0 days 00:10:58.000000000,17580
439,Church,40.78593559,-73.84662151,6/10/2012 9:17:31,0 days 00:04:17.000000000,17580
439,Deli / Bodega,40.79151765,-73.84742271,6/10/2012 10:12:35,0 days 00:55:04.000000000,17580
439,Home (private),40.79012656,-73.8477874,6/10/2012 12:13:39,0 days 02:01:04.000000000,17580
439,Park,40.78877966,-73.84654401,6/11/2012 10:57:28,0 days 11:06:57.000000000,17581
439,Bus Station,40.73863765,-73.81467832,6/11/2012 11:45:43,0 days 00:48:15.000000000,17581
439,Bus Station,40.73911236,-73.81510913,6/11/2012 11:54:19,0 days 00:08:36.000000000,17581
439,Mall,40.73314504,-73.86301517,6/11/2012 12:10:55,0 days 00:16:36.000000000,17581
439,Department Store,40.73306169,-73.86307790000001,6/11/2012 12:17:07,0 days 00:06:12.000000000,17581
439,Department Store,40.73299541,-73.8632387,6/11/2012 12:43:14,0 days 00:26:07.000000000,17581
439,Department Store,40.733242600000004,-73.86335849999999,6/11/2012 12:45:27,0 days 00:02:13.000000000,17581
439,Cosmetics Shop,40.73316342,-73.86314682,6/11/2012 13:21:23,0 days 00:35:56.000000000,17581
439,American Restaurant,40.73117375,-73.86372683,6/11/2012 13:42:47,0 days 00:21:24.000000000,17581
439,Bus Station,40.73670098,-73.85664024,6/11/2012 14:43:49,0 days 01:01:02.000000000,17581
439,Bus Station,40.74109466,-73.82514953,6/11/2012 15:00:22,0 days 00:16:33.000000000,17581
439,Department Store,40.7829786,-73.83175135,6/11/2012 15:37:02,0 days 00:36:40.000000000,17581
439,Home (private),40.79012656,-73.8477874,6/13/2012 23:24:31,0 days 08:32:33.000000000,17585
439,Home (private),40.79012656,-73.8477874,6/13/2012 23:24:48,0 days 00:00:17.000000000,17585
439,Neighborhood,40.74673676,-73.85996819,7/3/2012 18:58:49,0 days 18:29:00.000000000,17593
439,Building,40.74504813,-73.85939681,7/3/2012 19:02:48,0 days 00:03:59.000000000,17593
439,Latin American Restaurant,40.74364163,-73.85761079,7/3/2012 21:00:24,0 days 01:57:36.000000000,17593
439,Home (private),40.79012656,-73.8477874,7/3/2012 22:29:17,0 days 01:28:53.000000000,17593
439,Deli / Bodega,40.78969237,-73.846969,7/5/2012 8:41:28,0 days 07:58:00.000000000,17596
439,Home (private),40.79012656,-73.8477874,7/5/2012 9:11:24,0 days 00:29:56.000000000,17596
439,Moving Target,40.78982,-73.84711999999999,7/5/2012 10:26:36,0 days 01:15:12.000000000,17596
439,Deli / Bodega,40.78969237,-73.846969,7/15/2012 8:52:26,0 days 23:51:46.000000000,17604
439,Park,40.78877966,-73.84654401,7/15/2012 9:05:14,0 days 00:12:48.000000000,17604
439,Church,40.78593559,-73.84662151,7/15/2012 9:20:25,0 days 00:15:11.000000000,17604
439,Food & Drink Shop,40.78372132,-73.84578016,7/15/2012 10:15:28,0 days 00:55:03.000000000,17604
439,Drugstore / Pharmacy,40.78526854,-73.84581462,7/15/2012 10:30:39,0 days 00:15:11.000000000,17604
439,Home (private),40.79012656,-73.8477874,7/15/2012 10:47:59,0 days 00:17:20.000000000,17604
439,Home (private),40.79012656,-73.8477874,7/15/2012 11:44:00,0 days 00:56:01.000000000,17604
439,Bus Station,40.78962851,-73.84895612,7/18/2012 11:31:40,1 days 11:36:51.000000000,17607
439,Toy / Game Store,40.77166717,-73.83479887,7/18/2012 13:51:13,0 days 02:19:33.000000000,17607
439,Fast Food Restaurant,40.76993869,-73.8344872,7/18/2012 14:11:42,0 days 00:20:29.000000000,17607
439,Moving Target,40.78982,-73.84711999999999,7/27/2012 18:43:44,3 days 08:32:24.000000000,17609
439,Neighborhood,40.74673676,-73.85996819,7/27/2012 18:55:22,0 days 00:11:38.000000000,17609
439,Building,40.74504813,-73.85939681,7/27/2012 19:02:11,0 days 00:06:49.000000000,17609
439,Latin American Restaurant,40.74364163,-73.85761079,7/27/2012 20:57:36,0 days 01:55:25.000000000,17609
439,Home (private),40.79012656,-73.8477874,7/27/2012 23:13:55,0 days 02:16:19.000000000,17609
439,Deli / Bodega,40.78969237,-73.846969,8/5/2012 8:26:35,5 days 18:49:31.000000000,17615
439,Home (private),40.79012656,-73.8477874,8/5/2012 8:53:07,0 days 00:26:32.000000000,17615
439,Deli / Bodega,40.78969237,-73.846969,8/11/2012 9:17:53,0 days 23:06:32.000000000,17618
439,Dessert Shop,40.79397726,-73.81801844,8/11/2012 10:37:15,0 days 01:19:22.000000000,17618
439,Department Store,40.7829786,-73.83175135,8/11/2012 11:41:43,0 days 01:04:28.000000000,17618
439,Home (private),40.79012656,-73.8477874,8/11/2012 12:24:31,0 days 00:42:48.000000000,17618
439,Home (private),40.79012656,-73.8477874,8/11/2012 12:26:29,0 days 00:01:58.000000000,17618
439,Road,40.76663448,-73.71674041,8/16/2012 20:47:09,2 days 09:11:20.000000000,17621
439,Home (private),40.79012656,-73.8477874,8/16/2012 21:41:19,0 days 00:54:10.000000000,17621
439,Deli / Bodega,40.78969237,-73.846969,8/19/2012 9:05:31,0 days 08:27:05.000000000,17625
439,Casino,40.67328244,-73.83260965,8/19/2012 11:11:29,0 days 02:05:58.000000000,17625
439,Deli / Bodega,40.78969237,-73.846969,9/5/2012 9:16:25,13 days 20:31:42.000000000,17628
439,Home (private),40.79012656,-73.8477874,9/5/2012 10:17:52,0 days 01:01:27.000000000,17628
439,Home (private),40.79012656,-73.8477874,10/12/2012 23:37:44,0 days 13:17:33.000000000,17635
439,Home (private),40.79012656,-73.8477874,10/12/2012 23:51:58,0 days 00:14:14.000000000,17635
439,Park,40.78877966,-73.84654401,10/16/2012 10:31:58,3 days 10:40:00.000000000,17636
439,Post Office,40.78423703,-73.84710109,10/16/2012 10:35:34,0 days 00:03:36.000000000,17636
439,Drugstore / Pharmacy,40.78401473,-73.84640617,10/16/2012 10:51:04,0 days 00:15:30.000000000,17636
439,Home (private),40.79012656,-73.8477874,10/22/2012 22:52:21,0 days 10:15:21.000000000,17639
439,Home (private),40.79012656,-73.8477874,10/23/2012 0:44:17,0 days 01:51:56.000000000,17639
440,Coffee Shop,40.72019284,-74.04319424,4/15/2012 10:14:00,0 days 08:57:40.000000000,17660
440,Home (private),40.72966217,-74.04763776,4/15/2012 10:41:27,0 days 00:27:27.000000000,17660
440,Home (private),40.72966217,-74.04763776,4/15/2012 11:14:59,0 days 00:33:32.000000000,17660
440,Gym / Fitness Center,40.72721803,-74.05188611,4/15/2012 13:17:56,0 days 02:02:57.000000000,17660
440,Home (private),40.72966217,-74.04763776,4/16/2012 6:43:09,0 days 17:25:13.000000000,17661
440,Train Station,40.71948549,-74.04270172,4/16/2012 7:52:05,0 days 01:08:56.000000000,17661
440,Subway,40.74296517,-73.99287701,4/16/2012 7:52:44,0 days 00:00:39.000000000,17661
440,Subway,40.74803726,-73.94687176,4/16/2012 9:07:46,0 days 01:15:02.000000000,17661
440,Office,40.74722445,-73.94382477,4/16/2012 9:08:30,0 days 00:00:44.000000000,17661
440,Office,40.74686681,-73.94427538,4/16/2012 14:05:44,0 days 04:57:14.000000000,17662
440,Caf,40.74673849,-73.94372308,4/16/2012 15:29:26,0 days 01:23:42.000000000,17662
440,Food & Drink Shop,40.74681867,-73.94420527,4/16/2012 17:03:55,0 days 01:34:29.000000000,17662
440,Neighborhood,40.74471769,-73.97109097,4/16/2012 17:58:36,0 days 00:54:41.000000000,17662
440,Office,40.74686681,-73.94427538,4/23/2012 12:51:31,0 days 03:18:15.000000000,17675
440,Food & Drink Shop,40.7468584,-73.94391251,4/23/2012 15:29:49,0 days 02:38:18.000000000,17675
440,Caf,40.74673849,-73.94372308,4/23/2012 15:40:58,0 days 00:11:09.000000000,17675
440,Subway,40.74803726,-73.94687176,4/23/2012 17:02:03,0 days 01:21:05.000000000,17675
440,Train Station,40.74911015,-73.98845673,4/23/2012 17:09:30,0 days 00:07:27.000000000,17675
440,Train Station,40.71948549,-74.04270172,4/23/2012 17:54:42,0 days 00:45:12.000000000,17675
440,Drugstore / Pharmacy,40.71967585,-74.04269509,4/23/2012 17:55:10,0 days 00:00:28.000000000,17675
440,Subway,40.74803726,-73.94687176,4/24/2012 18:24:15,0 days 04:17:41.000000000,17677
440,Train Station,40.74911015,-73.98845673,4/24/2012 18:28:22,0 days 00:04:07.000000000,17677
440,Train Station,40.73606359,-74.02938724,4/24/2012 19:37:23,0 days 01:09:01.000000000,17677
440,Bank,40.7372102,-74.02884462,4/24/2012 19:38:46,0 days 00:01:23.000000000,17677
440,Restaurant,40.7395917,-74.02709126,4/24/2012 19:49:48,0 days 00:11:02.000000000,17677
440,Home (private),40.72966217,-74.04763776,4/25/2012 7:51:37,0 days 12:01:49.000000000,17678
440,Train Station,40.71948549,-74.04270172,4/25/2012 8:07:57,0 days 00:16:20.000000000,17678
440,Subway,40.74296517,-73.99287701,4/25/2012 8:08:58,0 days 00:01:01.000000000,17678
440,Subway,40.74803726,-73.94687176,4/25/2012 10:00:53,0 days 01:51:55.000000000,17678
440,Office,40.74722445,-73.94382477,4/25/2012 10:02:03,0 days 00:01:10.000000000,17678
440,Food & Drink Shop,40.7468584,-73.94391251,4/25/2012 12:28:55,0 days 02:26:52.000000000,17678
440,Office,40.74686681,-73.94427538,4/25/2012 13:13:31,0 days 00:44:36.000000000,17678
440,Train Station,40.74911015,-73.98845673,4/25/2012 17:35:29,0 days 04:21:58.000000000,17679
440,Train Station,40.71948549,-74.04270172,4/25/2012 18:27:24,0 days 00:51:55.000000000,17679
440,Music Venue,40.71990833,-74.04295921,4/25/2012 18:28:13,0 days 00:00:49.000000000,17679
440,Bar,40.72798919,-74.05002155,5/8/2012 18:47:38,1 days 08:08:28.000000000,17689
440,Restaurant,40.7395917,-74.02709126,5/8/2012 20:31:57,0 days 01:44:19.000000000,17689
440,Office,40.74722445,-73.94382477,5/10/2012 17:14:22,1 days 16:08:25.000000000,17690
440,Subway,40.74803726,-73.94687176,5/10/2012 17:15:22,0 days 00:01:00.000000000,17690
440,Train Station,40.74911015,-73.98845673,5/10/2012 17:47:20,0 days 00:31:58.000000000,17690
440,Drugstore / Pharmacy,40.71967585,-74.04269509,5/10/2012 18:40:55,0 days 00:53:35.000000000,17690
440,Home (private),40.72966217,-74.04763776,5/11/2012 6:21:48,0 days 05:51:51.000000000,17691
440,Train Station,40.71948549,-74.04270172,5/11/2012 8:50:50,0 days 02:29:02.000000000,17691
440,Subway,40.74296517,-73.99287701,5/11/2012 8:51:31,0 days 00:00:41.000000000,17691
440,Subway,40.74803726,-73.94687176,5/11/2012 9:50:32,0 days 00:59:01.000000000,17691
440,Office,40.74722445,-73.94382477,5/11/2012 9:50:57,0 days 00:00:25.000000000,17691
440,Train Station,40.74911015,-73.98845673,5/14/2012 17:05:20,0 days 03:43:05.000000000,17698
440,Train Station,40.71948549,-74.04270172,5/14/2012 18:29:12,0 days 01:23:52.000000000,17698
440,Arts & Crafts Store,40.71977794,-74.04276609,5/14/2012 18:30:47,0 days 00:01:35.000000000,17698
440,Gym / Fitness Center,40.72702452,-74.05069853,5/14/2012 20:01:17,0 days 01:30:30.000000000,17698
440,Pizza Place,40.72674978,-74.0502912,5/14/2012 21:53:16,0 days 01:51:59.000000000,17698
440,Train Station,40.71948549,-74.04270172,5/15/2012 8:25:21,0 days 10:32:05.000000000,17699
440,Subway,40.74296517,-73.99287701,5/15/2012 8:27:01,0 days 00:01:40.000000000,17699
440,Subway,40.74803726,-73.94687176,5/15/2012 9:14:46,0 days 00:47:45.000000000,17699
440,Office,40.74722445,-73.94382477,5/15/2012 9:15:14,0 days 00:00:28.000000000,17699
440,Train Station,40.71948549,-74.04270172,5/16/2012 8:14:53,0 days 07:27:49.000000000,17702
440,Subway,40.74296517,-73.99287701,5/16/2012 8:16:18,0 days 00:01:25.000000000,17702
440,Subway,40.74803726,-73.94687176,5/16/2012 9:09:28,0 days 00:53:10.000000000,17702
440,Office,40.74722445,-73.94382477,5/16/2012 9:10:13,0 days 00:00:45.000000000,17702
440,Food & Drink Shop,40.7468584,-73.94391251,5/16/2012 10:08:29,0 days 00:58:16.000000000,17702
440,Home (private),40.72966217,-74.04763776,5/17/2012 6:23:35,0 days 08:21:28.000000000,17704
440,Train Station,40.71948549,-74.04270172,5/17/2012 8:42:37,0 days 02:19:02.000000000,17704
440,Subway,40.74296517,-73.99287701,5/17/2012 8:43:32,0 days 00:00:55.000000000,17704
440,Subway,40.74803726,-73.94687176,5/17/2012 10:02:15,0 days 01:18:43.000000000,17704
440,Food & Drink Shop,40.7468584,-73.94391251,5/17/2012 10:39:37,0 days 00:37:22.000000000,17704
440,Bar,40.73324557,-74.00536421,5/18/2012 22:51:59,0 days 03:13:50.000000000,17708
440,Subway,40.73299085,-74.00666,5/18/2012 22:52:54,0 days 00:00:55.000000000,17708
440,Train Station,40.71948549,-74.04270172,5/18/2012 23:11:57,0 days 00:19:03.000000000,17708
440,Taxi,40.72132945,-74.04318456,5/18/2012 23:13:12,0 days 00:01:15.000000000,17708
440,Home (private),40.72966217,-74.04763776,5/18/2012 23:51:36,0 days 00:38:24.000000000,17708
440,Home (private),40.72966217,-74.04763776,5/29/2012 7:35:33,1 days 08:10:05.000000000,17718
440,Train Station,40.71948549,-74.04270172,5/29/2012 8:20:49,0 days 00:45:16.000000000,17718
440,Subway,40.74296517,-73.99287701,5/29/2012 8:21:11,0 days 00:00:22.000000000,17718
440,Subway,40.74803726,-73.94687176,5/29/2012 9:38:20,0 days 01:17:09.000000000,17718
440,Miscellaneous Shop,40.74659305,-73.944366,5/29/2012 9:42:17,0 days 00:03:57.000000000,17718
440,Office,40.74722445,-73.94382477,5/29/2012 9:42:37,0 days 00:00:20.000000000,17718
440,Bar,40.72798919,-74.05002155,5/29/2012 23:14:35,0 days 03:36:30.000000000,17721
440,Event Space,40.728024100000006,-74.049824,5/29/2012 23:53:21,0 days 00:38:46.000000000,17721
440,Home (private),40.72966217,-74.04763776,5/30/2012 0:38:46,0 days 00:45:25.000000000,17721
440,Drugstore / Pharmacy,40.71909009,-74.04325962,6/4/2012 0:19:01,0 days 03:05:39.000000000,17727
440,Taxi,40.72132945,-74.04318456,6/4/2012 0:24:00,0 days 00:04:59.000000000,17727
440,Home (private),40.72966217,-74.04763776,6/5/2012 6:03:07,0 days 08:24:12.000000000,17730
440,Train Station,40.71948549,-74.04270172,6/5/2012 8:00:59,0 days 01:57:52.000000000,17730
440,Subway,40.74296517,-73.99287701,6/5/2012 8:01:31,0 days 00:00:32.000000000,17730
440,Home (private),40.72966217,-74.04763776,6/8/2012 7:49:13,0 days 11:49:41.000000000,17735
440,Train Station,40.71948549,-74.04270172,6/8/2012 8:01:24,0 days 00:12:11.000000000,17735
440,Subway,40.74296517,-73.99287701,6/8/2012 8:03:17,0 days 00:01:53.000000000,17735
440,Train Station,40.71948549,-74.04270172,6/12/2012 8:11:38,0 days 10:33:29.000000000,17740
440,Subway,40.74296517,-73.99287701,6/12/2012 8:14:04,0 days 00:02:26.000000000,17740
440,Subway,40.74803726,-73.94687176,6/12/2012 9:12:14,0 days 00:58:10.000000000,17740
440,Office,40.74722445,-73.94382477,6/12/2012 9:18:04,0 days 00:05:50.000000000,17740
440,Train Station,40.71948549,-74.04270172,6/15/2012 8:01:03,1 days 01:39:17.000000000,17744
